aucsecode,aucsenm,catgorycode,catgorynewcode,catgorynewnm,catgorynm,cprinsttcode,cprinsttnewcode,cprmtccode,cpruseprdlstcode,cpruseprdlstnm,delngde,delngprut,delngqy,insttnewnm,insttnm,ledgno,rnum,sbidpric,shipmntsecode,shipmntsenm,sleseqn,stdfrmlcnewcode,stdfrmlcnewnm,stdmgnewcode,stdmgnewnm,stdmtcnewcode,stdmtcnewnm,stdprdlstcode,stdprdlstnewcode,stdprdlstnewnm,stdprdlstnm,stdqlitynewcode,stdqlitynewnm,stdspciescode,stdspciesnewcode,stdspciesnewnm,stdspciesnm,stdunitnewcode,stdunitnewnm,whsalmrktcode,whsalmrktnewcode,whsalmrktnewnm,whsalmrktnm
3,자기계산,10,10,엽경채류,엽경채류,33010102,6028705,138161,0000054501,알백이,20190416,8,5,청주청과,청주청과,2302,486,13850,1,협동,84,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100110,100110,배추뿌리,배추뿌리,12,kg,330101,1028701,청주농수산물도매시장,청주도매시장
3,자기계산,10,10,엽경채류,엽경채류,33010102,6028705,138161,0000054501,알백이,20190416,8,2,청주청과,청주청과,2302,487,13850,1,협동,85,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100110,100110,배추뿌리,배추뿌리,12,kg,330101,1028701,청주농수산물도매시장,청주도매시장
3,자기계산,10,10,엽경채류,엽경채류,33010102,6028705,138161,0000054501,알백이,20190416,8,3,청주청과,청주청과,2302,488,13850,1,협동,86,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100110,100110,배추뿌리,배추뿌리,12,kg,330101,1028701,청주농수산물도매시장,청주도매시장
3,자기계산,10,10,엽경채류,엽경채류,33010102,6028705,138161,0000054501,알백이,20190416,8,4,청주청과,청주청과,2302,489,13850,1,협동,87,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100110,100110,배추뿌리,배추뿌리,12,kg,330101,1028701,청주농수산물도매시장,청주도매시장
3,자기계산,10,10,엽경채류,엽경채류,33010102,6028705,138161,0000054501,알백이,20190416,8,2,청주청과,청주청과,2302,490,13850,1,협동,88,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100110,100110,배추뿌리,배추뿌리,12,kg,330101,1028701,청주농수산물도매시장,청주도매시장
3,자기계산,10,10,엽경채류,엽경채류,33010102,6028705,138161,0000054501,알백이,20190416,8,3,청주청과,청주청과,2302,491,13850,1,협동,89,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100110,100110,배추뿌리,배추뿌리,12,kg,330101,1028701,청주농수산물도매시장,청주도매시장
3,자기계산,10,10,엽경채류,엽경채류,33010102,6028705,138161,0000054501,알백이,20190416,8,15,청주청과,청주청과,2351,492,10440,1,협동,7,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100110,100110,배추뿌리,배추뿌리,12,kg,330101,1028701,청주농수산물도매시장,청주도매시장
1,경매,10,10,엽경채류,엽경채류,33020101,6027302,711750,3413,배추,20190416,8,10,충북원협(충주),충북원협(충주),1016,493,7500,3,개별,420,101,상자,1ZZ,기타,00000,,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,901000,3412,배추,20190416,8,23,충북원협(충주),충북원협(충주),1301,494,4000,3,개별,10,105,그물망,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,901000,3412,배추,20190416,8,3,충북원협(충주),충북원협(충주),1301,495,4000,3,개별,20,105,그물망,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,901000,4499,기타엽경채류,20190416,2,1,충북원협(충주),충북원협(충주),1311,496,6000,1,협동,160,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,901000,3413,배추,20190416,8,1,충북원협(충주),충북원협(충주),1311,497,10000,1,협동,190,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,901000,4499,기타엽경채류,20190416,2,2,충북원협(충주),충북원협(충주),1315,498,5000,1,협동,70,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,901000,3413,배추,20190416,8,2,충북원협(충주),충북원협(충주),1317,499,14000,1,협동,50,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,138701,3413,배추,20190416,8,1,충북원협(충주),충북원협(충주),20001,500,14910,3,개별,1280,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,138701,3413,배추,20190416,8,1,충북원협(충주),충북원협(충주),20001,501,14910,3,개별,1290,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,138701,,배추,20190416,1,6,충북원협(충주),충북원협(충주),20001,502,1917,3,개별,840,108,봉지,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
2,정가수의,10,10,엽경채류,엽경채류,33020101,6027302,138701,,배추,20190416,4,1,충북원협(충주),충북원협(충주),20001,503,6390,3,개별,850,101,상자,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,330201,1027301,충주농수산물도매시장,충주도매시장
1,경매,10,10,엽경채류,엽경채류,34010102,6031201,330280,1,배추,20190416,12,100,천안농협(공),천안농협(공),1002,504,2500,3,개별,10,105,그물망,1ZZ,기타,31200,충청남도 천안시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
1,경매,10,10,엽경채류,엽경채류,34010102,6031201,330280,1,배추,20190416,12,100,천안농협(공),천안농협(공),1002,505,2300,3,개별,20,105,그물망,1ZZ,기타,31200,충청남도 천안시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
1,경매,10,10,엽경채류,엽경채류,34010102,6031201,330280,1,배추,20190416,12,100,천안농협(공),천안농협(공),1002,506,2300,3,개별,30,105,그물망,1ZZ,기타,31200,충청남도 천안시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
1,경매,10,10,엽경채류,엽경채류,34010102,6031201,330280,1,배추,20190416,12,100,천안농협(공),천안농협(공),1002,507,1500,3,개별,40,105,그물망,1ZZ,기타,31200,충청남도 천안시,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,3408,배추,20190416,15,3,천안농협(공),천안농협(공),2024,508,4000,3,개별,70,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,4499,기타엽경채류,20190416,1,1,천안농협(공),천안농협(공),2044,509,18000,3,개별,160,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,4499,기타엽경채류,20190416,1,1,천안농협(공),천안농협(공),2044,510,10000,3,개별,250,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,3413,배추,20190416,8,2,천안농협(공),천안농협(공),2044,511,10000,3,개별,350,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,4499,기타엽경채류,20190416,1,1,천안농협(공),천안농협(공),2044,512,7000,3,개별,370,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,3413,배추,20190416,8,2,천안농협(공),천안농협(공),2044,513,11000,3,개별,490,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,3413,배추,20190416,8,1,천안농협(공),천안농협(공),2053,514,13000,3,개별,60,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,4499,기타엽경채류,20190416,1,1,천안농협(공),천안농협(공),2057,515,13000,3,개별,260,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,4499,기타엽경채류,20190416,1,2,천안농협(공),천안농협(공),2057,516,4000,3,개별,50,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,3413,배추,20190416,8,1,천안농협(공),천안농협(공),2072,517,12000,3,개별,400,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
2,정가수의,10,10,엽경채류,엽경채류,34010102,6031201,901000,4499,기타엽경채류,20190416,1,3,천안농협(공),천안농협(공),2123,518,12000,3,개별,180,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,340101,1031201,천안농산물도매시장,천안도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,536800,100101,배추,20190416,10,311,남도청과,남도청과,20005,519,2800,3,개별,00001,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,536800,100101,배추,20190416,10,206,남도청과,남도청과,20005,520,2800,3,개별,00002,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,536800,100101,배추,20190416,10,72,남도청과,남도청과,20005,521,2200,3,개별,00003,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,12,상,100101,100101,봄배추,봄배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,536800,100101,배추,20190416,10,194,남도청과,남도청과,20005,522,2000,3,개별,00004,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,536800,100101,배추,20190416,10,194,남도청과,남도청과,20005,523,2000,3,개별,00005,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,536800,100101,배추,20190416,10,96,남도청과,남도청과,20005,524,2000,3,개별,00006,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,536800,100101,배추,20190416,10,2,남도청과,남도청과,20005,525,200,3,개별,00007,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100101,100101,봄배추,봄배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,520840,100108,배추,20190416,8,15,남도청과,남도청과,20316,526,9000,3,개별,00001,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,520840,100108,배추,20190416,8,15,남도청과,남도청과,20316,527,9000,3,개별,00002,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030101,6057901,520840,100108,배추,20190416,8,13,남도청과,남도청과,20316,528,9000,3,개별,00003,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,95,순천원협(공),순천원협(공),2,529,3500,1,협동,10,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,112,순천원협(공),순천원협(공),2,530,2800,1,협동,100,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,26,순천원협(공),순천원협(공),2,531,1500,1,협동,110,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,19,등외,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,95,순천원협(공),순천원협(공),2,532,3500,1,협동,20,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,95,순천원협(공),순천원협(공),2,533,3500,1,협동,30,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,95,순천원협(공),순천원협(공),2,534,3500,1,협동,40,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,92,순천원협(공),순천원협(공),2,535,3500,1,협동,50,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,92,순천원협(공),순천원협(공),2,536,3500,1,협동,60,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,92,순천원협(공),순천원협(공),2,537,3500,1,협동,70,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,92,순천원협(공),순천원협(공),2,538,3500,1,협동,80,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,138701,3499,배추,20190416,10,113,순천원협(공),순천원협(공),2,539,2800,1,협동,90,105,그물망,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,906000,3408,배추,20190416,10,25,순천원협(공),순천원협(공),201,540,12000,3,개별,30,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,906000,3408,배추,20190416,10,20,순천원협(공),순천원협(공),201,541,11500,3,개별,40,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,906000,3408,배추,20190416,10,9,순천원협(공),순천원협(공),211,542,2600,3,개별,20,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,906000,4499,기타엽경채류,20190416,2,1,순천원협(공),순천원협(공),211,543,16000,3,개별,40,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,540600,3408,배추,20190416,8,26,순천원협(공),순천원협(공),52,544,7000,3,개별,10,101,상자,1ZZ,기타,57900,전라남도 순천시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,540600,3408,배추,20190416,8,25,순천원협(공),순천원협(공),52,545,7000,3,개별,20,101,상자,1ZZ,기타,57900,전라남도 순천시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,36030102,6057905,540600,3410,배추,20190416,10,15,순천원협(공),순천원협(공),52,546,3700,3,개별,30,119,포,1ZZ,기타,57900,전라남도 순천시,1001,1001,배추,배추,11,특,100109,100109,우거지,우거지,12,kg,360301,1057901,순천농산물도매시장,순천도매시장
1,경매,10,10,엽경채류,엽경채류,37150101,6039301,730870,3413,배추,20190416,4,48,구미농협(공),구미농협(공),350,547,1000,2,계통,10,101,상자,104,4,39300,경상북도 구미시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,371501,1039301,구미농산물도매시장,구미도매시장
1,경매,10,10,엽경채류,엽경채류,38010101,6051115,641111,50277,배추,20190416,12,42,창원청과,창원청과,2057,548,700,3,개별,00001,1ZZ,기타,126,60내,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010101,6051115,641111,50277,배추,20190416,12,40,창원청과,창원청과,2057,549,600,3,개별,00002,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010101,6051115,641111,50277,배추,20190416,12,40,창원청과,창원청과,2057,550,400,3,개별,00003,1ZZ,기타,125,50내,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010101,6051115,641111,50277,배추,20190416,12,40,창원청과,창원청과,2057,551,500,3,개별,00004,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010101,6051115,641111,50277,배추,20190416,12,40,창원청과,창원청과,2057,552,400,3,개별,00005,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010101,6051115,641111,50277,배추,20190416,12,40,창원청과,창원청과,2057,553,400,3,개별,00006,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,641465,3404,배추,20190416,13,47,농협창원(공),농협창원(공),000000000000002,554,1000,2,계통,00010,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,641465,3404,배추,20190416,13,40,농협창원(공),농협창원(공),000000000000008,555,1000,2,계통,00010,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,641465,3404,배추,20190416,13,40,농협창원(공),농협창원(공),000000000000008,556,1000,2,계통,00020,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,641465,3404,배추,20190416,13,40,농협창원(공),농협창원(공),000000000000008,557,1000,2,계통,00030,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,641465,3404,배추,20190416,13,40,농협창원(공),농협창원(공),000000000000008,558,1000,2,계통,00040,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,641465,3404,배추,20190416,13,40,농협창원(공),농협창원(공),000000000000008,559,1000,2,계통,00050,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,641465,3404,배추,20190416,13,40,농협창원(공),농협창원(공),000000000000008,560,1000,2,계통,00060,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,906000,3413,배추,20190416,10,9,농협창원(공),농협창원(공),000000000000044,561,10800,2,계통,00020,1ZZ,기타,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,906000,3413,배추,20190416,10,8,농협창원(공),농협창원(공),000000000000044,562,10800,2,계통,00030,1ZZ,기타,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,906000,3413,배추,20190416,10,8,농협창원(공),농협창원(공),000000000000044,563,10800,2,계통,00040,1ZZ,기타,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,906000,3413,배추,20190416,10,8,농협창원(공),농협창원(공),000000000000044,564,10800,2,계통,00050,1ZZ,기타,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,906000,3413,배추,20190416,10,12,농협창원(공),농협창원(공),000000000000050,565,7800,2,계통,00050,1ZZ,기타,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
1,경매,10,10,엽경채류,엽경채류,38010102,6051105,906000,3413,배추,20190416,10,12,농협창원(공),농협창원(공),000000000000050,566,7800,2,계통,00060,1ZZ,기타,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,380101,1051102,창원팔용농산물도매시장,창원팔용도매시장
